DMV ID,DMV Snapshot (Date),Registration Valid Date,ZIP Code,VIN Prefix,Registration Expiration Date,VIN Model Year,Make,Model,Model Year
1,DMV Direct (3/3/2018),1/23/2017,49014,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),1/21/2017,48073,1G1RD6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),1/20/2017,49242,1G1RB6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),7/28/2015,49316,WBY2Z2C5,,F,BMW,i8,2015
1,DMV Direct (3/3/2018),1/24/2017,48864,JTDKN3DP,,C,Toyota,Prius Plug-in,2012
1,DMV Direct (3/3/2018),1/24/2017,49670,52CG2LGA,,D,GEM,NEV,2013
1,DMV Direct (3/3/2018),7/28/2015,48069,1FADP5CU,,E,Ford,C-Max Energi,2014
1,DMV Direct (3/3/2018),7/24/2015,48334,1N4AZ0CP,,D,Nissan,Leaf,2013
1,DMV Direct (3/3/2018),1/25/2017,48111,3FA6P0SU,,F,Ford,Fusion Energi,2015
1,DMV Direct (3/3/2018),7/24/2015,48375,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),1/25/2017,48198,5YJSA1E4,,G,Tesla,Model S,2016
1,DMV Direct (3/3/2018),1/26/2017,48067,5YJXCBE4,,G,Tesla,Model X,2016
1,DMV Direct (3/3/2018),7/24/2015,48603,WP1AE2A2,,G,Porsche,Cayenne S E-Hybrid,2016
1,DMV Direct (3/3/2018),1/26/2017,48105,1G1RD6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),1/26/2017,48128,1FADP5FU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),7/24/2015,49253,52CG2DGA,,D,GEM,NEV,2013
1,DMV Direct (3/3/2018),1/25/2017,49802,3FA6P0PU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),7/24/2015,48092,1G1RB6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),1/25/2017,48657,3FA6P0PU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),1/25/2017,48178,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),1/25/2017,48316,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),1/25/2017,48033,3FA6P0PU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),1/12/2017,48316,1G1RD6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),1/11/2017,48025,5YJSA1E4,,G,Tesla,Model S,2016
1,DMV Direct (3/3/2018),1/11/2017,48009,5YJSA1E2,,G,Tesla,Model S,2016
1,DMV Direct (3/3/2018),1/12/2017,48033,3FA6P0SU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),1/13/2017,48180,1FADP5CU,,E,Ford,C-Max Energi,2014
1,DMV Direct (3/3/2018),1/13/2017,48223,1FADP5CU,,D,Ford,C-Max Energi,2013
1,DMV Direct (3/3/2018),1/12/2017,49015,55SWF4HB,,G,Mercedes,C350e Plug In,2016
1,DMV Direct (3/3/2018),1/10/2017,48234,1FABP225,,2,Ford,Think Neighbor,2002
1,DMV Direct (3/3/2018),1/10/2017,49008,WBY2Z2C5,,F,BMW,i8,2015
1,DMV Direct (3/3/2018),7/30/2015,48092,1G1RB6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),1/10/2017,48843,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),1/11/2017,48187,1G1RC6S5,,G,Chevrolet,Volt,2016
1,DMV Direct (3/3/2018),7/30/2015,48092,1G1RB6S5,,G,Chevrolet,Volt,2016
1,DMV Direct (3/3/2018),1/10/2017,48933,1G1RB6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),1/13/2017,48439,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),7/29/2015,48237,3FA6P0SU,,F,Ford,Fusion Energi,2015
1,DMV Direct (3/3/2018),1/18/2017,48453,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),1/18/2017,49827,5ASAK274,,8,GEM,NEV,2008
1,DMV Direct (3/3/2018),1/18/2017,48823,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),7/28/2015,48302,1G1RD6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),1/20/2017,49009,1FADP5CU,,D,Ford,C-Max Energi,2013
1,DMV Direct (3/3/2018),1/19/2017,48033,1FADP5FU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),1/14/2017,48316,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),7/29/2015,48135,1G1RB6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),1/13/2017,49423,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),1/17/2017,48118,1N4AZ0CP,,D,Nissan,Leaf,2013
1,DMV Direct (3/3/2018),1/18/2017,48439,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),1/17/2017,49508,5YJSA1H2,,F,Tesla,Model S,2015
1,DMV Direct (3/3/2018),1/17/2017,48390,1G1RD6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),2/15/2017,49009,1G1RB6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),3/3/2017,48462,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),6/1/2015,48124,3FA6P0PU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),3/3/2017,48840,1G1RB6S5,,G,Chevrolet,Volt,2016
1,DMV Direct (3/3/2018),6/1/2015,49441,JN1AZ0CP,,C,Nissan,Leaf,2012
1,DMV Direct (3/3/2018),6/1/2015,48176,1FADP5CU,,D,Ford,C-Max Energi,2013
1,DMV Direct (3/3/2018),3/3/2017,48126,1FADP5CU,,D,Ford,C-Max Energi,2013
1,DMV Direct (3/3/2018),3/3/2017,48188,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (3/3/2018),3/2/2017,49331,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),3/2/2017,48823,5YJSA1E2,,H,Tesla,Model S,2017
1,DMV Direct (3/3/2018),3/2/2017,48203,1G6RM1E4,,E,Cadillac,ELR,2014
1,DMV Direct (3/3/2018),3/3/2017,48154,1G1RA6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),3/3/2017,48185,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (3/3/2018),3/3/2017,48183,3FA6P0PU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),3/3/2017,30339,1FADP5CU,,F,Ford,C-Max Energi,2015
1,DMV Direct (3/3/2018),6/1/2015,49464,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),3/4/2017,48098,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),5/28/2015,48073,1FADP5CU,,E,Ford,C-Max Energi,2014
1,DMV Direct (3/3/2018),3/3/2017,49686,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),5/28/2015,48362,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),3/4/2017,48439,1FADP5CU,,E,Ford,C-Max Energi,2014
1,DMV Direct (3/3/2018),3/4/2017,49097,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),3/4/2017,48322,3FA6P0PU,,G,Ford,Fusion Energi,2016
1,DMV Direct (3/3/2018),6/1/2015,49024,1FADP5CU,,D,Ford,C-Max Energi,2013
1,DMV Direct (3/3/2018),3/3/2017,48044,3FA6P0SU,,G,Ford,Fusion Energi,2016
1,DMV Direct (3/3/2018),3/3/2017,48375,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (3/3/2018),3/3/2017,48334,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),5/29/2015,48067,3FA6P0PU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),5/31/2015,48079,1G1RA6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),5/31/2015,48386,1N4AZ0CP,,D,Nissan,Leaf,2013
1,DMV Direct (3/3/2018),3/1/2017,48302,5YJSA1CP,,D,Tesla,Model S,2013
1,DMV Direct (3/3/2018),3/1/2017,49301,1N4AZ0CP,,F,Nissan,Leaf,2015
1,DMV Direct (3/3/2018),6/4/2015,48307,1G1RB6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),6/4/2015,48025,1G1RB6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),6/4/2015,48353,5ASAG474,,Y,GEM,NEV,2000
1,DMV Direct (3/3/2018),3/1/2017,48009,WP1AE2A2,,H,Porsche,Cayenne S E-Hybrid,2017
1,DMV Direct (3/3/2018),6/4/2015,49085,1G1RD6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),6/4/2015,48462,1G1RB6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),2/28/2017,48104,3FA6P0PU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),6/4/2015,48188,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),2/28/2017,48328,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),6/4/2015,48035,1G1RB6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),3/1/2017,49112,5YJSA1S2,,F,Tesla,Model S,2015
1,DMV Direct (3/3/2018),6/4/2015,48044,JN1AZ0CP,,C,Nissan,Leaf,2012
1,DMV Direct (3/3/2018),3/1/2017,48331,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),3/2/2017,49505,1G1RD6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),6/2/2015,48169,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),6/2/2015,48322,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),3/2/2017,48166,1G1RB6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),6/1/2015,48167,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),6/2/2015,48160,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),3/2/2017,48085,1N4AZ0CP,,E,Nissan,Leaf,2014
1,DMV Direct (3/3/2018),3/1/2017,48220,5YJSA1H2,,F,Tesla,Model S,2015
1,DMV Direct (3/3/2018),3/1/2017,48853,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),3/1/2017,48473,1G1RB6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),3/1/2017,48025,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),6/2/2015,48130,5YJSA1H1,,E,Tesla,Model S,2014
1,DMV Direct (3/3/2018),6/3/2015,49946,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),3/2/2017,48150,5YJSA1H4,,F,Tesla,Model S,2015
1,DMV Direct (3/3/2018),3/4/2017,48095,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),3/7/2017,48307,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),5/22/2015,49337,JN1AZ0CP,,C,Nissan,Leaf,2012
1,DMV Direct (3/3/2018),5/23/2015,48009,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),3/7/2017,48220,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),3/7/2017,49457,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),5/22/2015,48892,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),3/7/2017,49120,1FADP5CU,,F,Ford,C-Max Energi,2015
1,DMV Direct (3/3/2018),3/6/2017,48356,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),3/6/2017,49525,1G1RB6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),3/6/2017,48185,1G1RD6S5,,G,Chevrolet,Volt,2016
1,DMV Direct (3/3/2018),3/6/2017,48350,1G1RD6E4,,B,Chevrolet,Volt,2011
1,DMV Direct (3/3/2018),3/7/2017,48103,1N4AZ0CP,,D,Nissan,Leaf,2013
1,DMV Direct (3/3/2018),3/7/2017,48843,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (3/3/2018),5/26/2015,48837,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),3/7/2017,48168,1G1RD6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),5/20/2015,48334,3FA6P0PU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),5/21/2015,48375,3FA6P0SU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),3/7/2017,48895,1G1RD6E4,,B,Chevrolet,Volt,2011
1,DMV Direct (3/3/2018),3/7/2017,48073,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),3/7/2017,48858,1FADP5CU,,E,Ford,C-Max Energi,2014
1,DMV Direct (3/3/2018),3/7/2017,48033,1FADP5FU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),3/7/2017,48067,1G1RB6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),3/7/2017,48150,1FADP5EU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),5/21/2015,48193,3FA6P0SU,,D,Ford,Fusion Energi,2013
1,DMV Direct (3/3/2018),5/22/2015,48188,3FA6P0PU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),3/7/2017,48322,1G1RD6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),3/7/2017,48154,3FA6P0PU,,G,Ford,Fusion Energi,2016
1,DMV Direct (3/3/2018),3/7/2017,48609,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),3/7/2017,48009,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),3/5/2017,48858,5YJSA1H1,,E,Tesla,Model S,2014
1,DMV Direct (3/3/2018),3/5/2017,48130,1G1RA6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),3/5/2017,48312,JN1AZ0CP,,C,Nissan,Leaf,2012
1,DMV Direct (3/3/2018),3/6/2017,49841,1G1RD6E4,,B,Chevrolet,Volt,2011
1,DMV Direct (3/3/2018),3/6/2017,48421,1G1RD6E4,,B,Chevrolet,Volt,2011
1,DMV Direct (3/3/2018),3/6/2017,49635,1G1RB6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),3/6/2017,48446,5YJRE1A3,,A,Tesla,Roadster,2010
1,DMV Direct (3/3/2018),3/4/2017,48165,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),5/28/2015,49301,3FA6P0SU,,D,Ford,Fusion Energi,2013
1,DMV Direct (3/3/2018),3/4/2017,48082,1G1RB6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),3/5/2017,48858,WP0AD2A7,,F,Porsche,Panamera S E-Hybrid,2015
1,DMV Direct (3/3/2018),3/5/2017,48307,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),5/28/2015,49286,3FA6P0PU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),3/5/2017,48348,WP1AE2A2,,G,Porsche,Cayenne S E-Hybrid,2016
1,DMV Direct (3/3/2018),3/6/2017,48446,5YJSA1H4,,F,Tesla,Model S,2015
1,DMV Direct (3/3/2018),5/27/2015,48085,1FADP5CU,,E,Ford,C-Max Energi,2014
1,DMV Direct (3/3/2018),3/6/2017,48236,5YJSA1H2,,F,Tesla,Model S,2015
1,DMV Direct (3/3/2018),5/27/2015,49855,1FADP5CU,,E,Ford,C-Max Energi,2014
1,DMV Direct (3/3/2018),5/26/2015,48039,1G1RB6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),3/6/2017,48105,1G1RB6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),3/6/2017,49321,1FADP5CU,,E,Ford,C-Max Energi,2014
1,DMV Direct (3/3/2018),3/6/2017,48647,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),3/6/2017,49424,JTDKN3DP,,D,Toyota,Prius Plug-in,2013
1,DMV Direct (3/3/2018),5/27/2015,48152,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),5/28/2015,48168,1FADP5CU,,D,Ford,C-Max Energi,2013
1,DMV Direct (3/3/2018),5/27/2015,49406,1G1RD6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),3/6/2017,48168,5YJSA1E2,,F,Tesla,Model S,2015
1,DMV Direct (3/3/2018),3/6/2017,48329,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),3/6/2017,48473,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),2/28/2017,48187,1G1RB6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),6/21/2015,48108,JTDKN3DP,,E,Toyota,Prius Plug-in,2014
1,DMV Direct (3/3/2018),6/22/2015,48125,3FA6P0PU,,D,Ford,Fusion Energi,2013
1,DMV Direct (3/3/2018),2/18/2017,48217,3FA6P0PU,,G,Ford,Fusion Energi,2016
1,DMV Direct (3/3/2018),2/18/2017,48331,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),2/21/2017,43026,WBY1Z2C5,,F,BMW,i3,2015
1,DMV Direct (3/3/2018),2/20/2017,48843,1FADP5CU,,F,Ford,C-Max Energi,2015
1,DMV Direct (3/3/2018),2/20/2017,48160,1G1RB6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),2/17/2017,48237,1FADP5CU,,D,Ford,C-Max Energi,2013
1,DMV Direct (3/3/2018),2/17/2017,48507,1G1RC6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),2/17/2017,48191,1N4AZ0CP,,F,Nissan,Leaf,2015
1,DMV Direct (3/3/2018),6/23/2015,48462,1FADP5CU,,E,Ford,C-Max Energi,2014
1,DMV Direct (3/3/2018),6/22/2015,48092,1G1RB6S5,,G,Chevrolet,Volt,2016
1,DMV Direct (3/3/2018),6/22/2015,48309,3FA6P0PU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),2/18/2017,48439,1G1RC6E4,,B,Chevrolet,Volt,2011
1,DMV Direct (3/3/2018),6/19/2015,48168,1G1RB6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),2/21/2017,48438,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),6/17/2015,48111,3FA6P0PU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),2/21/2017,48033,1FADP5EU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),2/21/2017,48331,JTDKARFP,,H,Toyota,Prius Prime,2017
1,DMV Direct (3/3/2018),6/16/2015,48193,3FA6P0PU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),2/21/2017,48640,WBA8E1C5,,H,BMW,3-Series Plug in,2017
1,DMV Direct (3/3/2018),6/17/2015,48381,1G1RB6S5,,G,Chevrolet,Volt,2016
1,DMV Direct (3/3/2018),6/18/2015,48092,1G6RR1E4,,E,Cadillac,ELR,2014
1,DMV Direct (3/3/2018),6/18/2015,48188,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),2/21/2017,48103,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),2/21/2017,48439,1G6RL1E4,,G,Cadillac,ELR,2016
1,DMV Direct (3/3/2018),2/21/2017,48033,1FADP5FU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),6/17/2015,48045,1GCDE14H,,W,Chevrolet,S10 Electric,1998
1,DMV Direct (3/3/2018),6/18/2015,48103,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),2/16/2017,48346,1G1RB6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),6/29/2015,49525,3FA6P0SU,,G,Ford,Fusion Energi,2016
1,DMV Direct (3/3/2018),2/15/2017,48146,3FA6P0SU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),2/16/2017,48375,1G1RD6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),2/16/2017,49230,3FA6P0SU,,F,Ford,Fusion Energi,2015
1,DMV Direct (3/3/2018),2/16/2017,49525,1G1RD6E4,,B,Chevrolet,Volt,2011
1,DMV Direct (3/3/2018),6/29/2015,49002,1G1RB6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),6/30/2015,48092,1G6RL1E4,,E,Cadillac,ELR,2014
1,DMV Direct (3/3/2018),2/15/2017,49504,3FA6P0PU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),2/15/2017,48021,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),6/30/2015,48044,5YJSA1H4,,F,Tesla,Model S,2015
1,DMV Direct (3/3/2018),6/29/2015,48060,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),2/15/2017,49085,1G1RB6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),6/29/2015,48060,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),2/16/2017,48302,1FADP5FU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),6/25/2015,48230,1G1RD6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),6/25/2015,48187,3FA6P0PU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),6/25/2015,49024,1G1RB6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),2/16/2017,48178,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),6/23/2015,48808,1G1RD6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),2/17/2017,48160,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),6/23/2015,48858,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),6/26/2015,49002,3FA6P0PU,,D,Ford,Fusion Energi,2013
1,DMV Direct (3/3/2018),2/16/2017,48067,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (3/3/2018),6/27/2015,49032,1G1RB6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),2/16/2017,48906,1G1RB6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),2/16/2017,48301,1FADP5CU,,F,Ford,C-Max Energi,2015
1,DMV Direct (3/3/2018),2/16/2017,37160,1N4AZ0CP,,D,Nissan,Leaf,2013
1,DMV Direct (3/3/2018),2/16/2017,49068,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),2/21/2017,48072,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),6/10/2015,48315,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),2/27/2017,49242,3FA6P0SU,,D,Ford,Fusion Energi,2013
1,DMV Direct (3/3/2018),2/27/2017,48306,1G1RB6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),2/27/2017,49120,5YJSA1H2,,F,Tesla,Model S,2015
1,DMV Direct (3/3/2018),6/7/2015,48138,3FA6P0SU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),6/8/2015,49525,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),6/10/2015,49525,1G1RB6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),2/25/2017,48823,1G1RD6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),6/11/2015,48104,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),2/25/2017,48317,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),2/26/2017,48103,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (3/3/2018),2/27/2017,48178,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),2/27/2017,49423,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),2/26/2017,48306,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),2/27/2017,48326,WAUTPBFF,,H,Audi,A3 Plug In,2017
1,DMV Direct (3/3/2018),2/28/2017,48187,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),2/28/2017,48226,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),6/6/2015,48067,1G1RB6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),2/28/2017,48843,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),6/5/2015,48302,1G1RD6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),2/28/2017,49508,5YJSA1E2,,H,Tesla,Model S,2017
1,DMV Direct (3/3/2018),2/28/2017,48381,1G1RC6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),2/27/2017,48302,1FADP5CU,,F,Ford,C-Max Energi,2015
1,DMV Direct (3/3/2018),2/27/2017,48105,1G1RD6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),6/6/2015,48116,1FADP5CU,,D,Ford,C-Max Energi,2013
1,DMV Direct (3/3/2018),2/27/2017,48044,3FA6P0SU,,F,Ford,Fusion Energi,2015
1,DMV Direct (3/3/2018),2/28/2017,48910,1G1RD6E4,,B,Chevrolet,Volt,2011
1,DMV Direct (3/3/2018),2/28/2017,48895,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),2/28/2017,49504,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),2/22/2017,49233,3FA6P0SU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),2/22/2017,48134,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (3/3/2018),6/15/2015,48393,1G1RD6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),2/23/2017,48858,1G6RR1E4,,E,Cadillac,ELR,2014
1,DMV Direct (3/3/2018),2/23/2017,48326,WAUTPBFF,,H,Audi,A3 Plug In,2017
1,DMV Direct (3/3/2018),2/23/2017,2840,1G1RC6S5,,G,Chevrolet,Volt,2016
1,DMV Direct (3/3/2018),6/14/2015,48025,3FA6P0SU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),6/15/2015,48108,1FADP5CU,,F,Ford,C-Max Energi,2015
1,DMV Direct (3/3/2018),2/22/2017,48239,1FADP5CU,,F,Ford,C-Max Energi,2015
