DMV ID,DMV Snapshot (Date),Registration Valid Date,County GEOID,VIN Prefix,Registration Expiration Date,VIN Model Year,Make,Model,Model Year
1,DMV Direct (2/19/2020),6/1/2017,30099,5ASAG274,12/31/9999,1,GEM,NEV,2001
1,DMV Direct (2/19/2020),6/1/2017,30023,5YJSA1H1,5/31/2018,E,Tesla,Model S,2014
1,DMV Direct (2/19/2020),6/1/2017,30029,5YJSA1H2,5/31/2018,E,Tesla,Model S,2014
1,DMV Direct (2/19/2020),5/1/2017,30023,SBM12ABA,4/30/2018,F,Mclaren,P1,2015
1,DMV Direct (2/19/2020),5/1/2017,30063,WDDVP9AB,4/30/2018,E,Mercedes,B-Class Electric,2014
1,DMV Direct (2/19/2020),5/1/2017,30029,WP0CA2A1,4/30/2018,F,Porsche,918 Spyder,2015
1,DMV Direct (2/19/2020),5/1/2017,30049,5YJSA1DP,4/30/2018,D,Tesla,Model S,2013
1,DMV Direct (2/19/2020),5/1/2017,30039,5YJSA1E4,4/30/2018,H,Tesla,Model S,2017
1,DMV Direct (2/19/2020),5/1/2017,30029,WP0AD2A7,4/30/2018,E,Porsche,Panamera S E-Hybrid,2014
1,DMV Direct (2/19/2020),4/1/2017,30031,5YJSA1CP,3/31/2018,D,Tesla,Model S,2013
1,DMV Direct (2/19/2020),4/1/2017,30067,1G1RD6E4,3/31/2018,D,Chevrolet,Volt,2013
1,DMV Direct (2/19/2020),3/1/2017,30029,5YJSA1E1,2/28/2018,G,Tesla,Model S,2016
1,DMV Direct (2/19/2020),3/1/2017,30023,5YJSA1DP,2/28/2018,C,Tesla,Model S,2012
1,DMV Direct (2/19/2020),2/1/2017,30057,5YJXCDE2,1/31/2018,H,Tesla,Model X,2017
1,DMV Direct (2/19/2020),2/1/2017,30111,5YJXCDE2,1/31/2018,G,Tesla,Model X,2016
1,DMV Direct (2/19/2020),2/1/2017,30029,5YJSA1H2,1/31/2018,F,Tesla,Model S,2015
1,DMV Direct (2/19/2020),2/1/2017,30111,WBY1Z2C5,1/31/2018,E,BMW,i3,2014
1,DMV Direct (2/19/2020),1/1/2017,30063,WDDVP9AB,12/31/2017,E,Mercedes,B-Class Electric,2014
1,DMV Direct (2/19/2020),1/1/2017,30029,5YJSA1E2,12/31/2017,F,Tesla,Model S,2015
1,DMV Direct (2/19/2020),1/1/2017,30009,1FADP5CU,12/31/2017,D,Ford,C-Max Energi,2013
1,DMV Direct (2/19/2020),1/1/2017,30029,5YJSA1E2,12/31/2017,G,Tesla,Model S,2016
1,DMV Direct (2/19/2020),1/1/2017,30039,SBM12ABA,12/31/2017,F,Mclaren,P1,2015
1,DMV Direct (2/19/2020),11/1/2016,30081,1FADP5CU,10/31/2017,F,Ford,C-Max Energi,2015
1,DMV Direct (2/19/2020),10/1/2016,30031,5ASAJ274,12/31/9999,Y,GEM,NEV,2000
1,DMV Direct (2/19/2020),10/1/2016,30029,5YJXCBE2,9/30/2017,G,Tesla,Model X,2016
1,DMV Direct (2/19/2020),8/1/2016,30009,1FABP225,12/31/9999,2,Ford,Think Neighbor,2002
1,DMV Direct (2/19/2020),8/1/2016,30063,52CG2DGA,12/31/9999,G,GEM,NEV,2016
1,DMV Direct (2/19/2020),8/1/2016,30013,52CG2AGA,12/31/9999,G,GEM,NEV,2016
1,DMV Direct (2/19/2020),4/1/2016,30101,5ASAK274,12/31/9999,Y,GEM,NEV,2000
1,DMV Direct (2/19/2020),2/1/2016,30029,52CG2DGA,12/31/9999,G,GEM,NEV,2016
1,DMV Direct (2/19/2020),2/1/2016,30029,52CG2DGA,12/31/9999,G,GEM,NEV,2016
1,DMV Direct (2/19/2020),2/1/2016,30029,52CG2DGA,12/31/9999,G,GEM,NEV,2016
1,DMV Direct (2/19/2020),2/1/2016,30029,52CG2DGA,12/31/9999,G,GEM,NEV,2016
1,DMV Direct (2/19/2020),7/1/2015,30049,52CG6AGA,12/31/9999,F,GEM,NEV,2015
1,DMV Direct (2/19/2020),6/1/2015,30091,1FABP205,12/31/9999,2,Ford,Think Neighbor,2002
1,DMV Direct (2/19/2020),3/1/2015,30049,5ASAG474,12/31/9999,Y,GEM,NEV,2000
1,DMV Direct (2/19/2020),3/1/2015,30081,52CG2DGA,12/31/9999,D,GEM,NEV,2013
1,DMV Direct (2/19/2020),1/1/2015,30029,5ASGVHA4,12/31/9999,B,GEM,NEV,2011
1,DMV Direct (2/19/2020),11/1/2014,30005,5ASAG274,12/31/9999,Y,GEM,NEV,2000
1,DMV Direct (2/19/2020),10/1/2014,30049,5ASAG474,12/31/9999,1,GEM,NEV,2001
1,DMV Direct (2/19/2020),7/1/2014,30067,5ASAG474,12/31/9999,1,GEM,NEV,2001
1,DMV Direct (2/19/2020),6/1/2014,30009,5ASAG474,12/31/9999,5,GEM,NEV,2005
1,DMV Direct (2/19/2020),9/1/2013,30105,5ASAG274,12/31/9999,2,GEM,NEV,2002
1,DMV Direct (2/19/2020),6/1/2013,30047,5ASAJ274,12/31/9999,Y,GEM,NEV,2000
1,DMV Direct (2/19/2020),4/1/2013,30083,5ASAG274,12/31/9999,2,GEM,NEV,2002
1,DMV Direct (2/19/2020),11/1/2012,30071,5ASAG274,12/31/9999,1,GEM,NEV,2001
1,DMV Direct (2/19/2020),9/1/2012,30001,5ASAG274,12/31/9999,Y,GEM,NEV,2000
1,DMV Direct (2/19/2020),9/1/2012,30111,1FABP225,12/31/9999,2,Ford,Think Neighbor,2002
1,DMV Direct (2/19/2020),3/1/2012,30081,1FTZR107,12/31/9999,W,Ford,Ranger,1998
1,DMV Direct (2/19/2020),2/1/2012,30013,5ASGPGA4,12/31/9999,B,GEM,NEV,2011
1,DMV Direct (2/19/2020),6/1/2011,30063,5ASAG474,12/31/9999,3,GEM,NEV,2003
1,DMV Direct (2/19/2020),4/1/2011,30063,1FABP205,12/31/9999,2,Ford,Think Neighbor,2002
1,DMV Direct (2/19/2020),6/1/2010,30063,5ASAG274,12/31/9999,2,GEM,NEV,2002
1,DMV Direct (2/19/2020),4/1/2010,30049,5ASAG274,12/31/9999,Y,GEM,NEV,2000
1,DMV Direct (2/19/2020),4/1/2010,30049,5ASAG274,12/31/9999,Y,GEM,NEV,2000
1,DMV Direct (2/19/2020),9/1/2009,30067,5ASAK274,12/31/9999,2,GEM,NEV,2002
1,DMV Direct (2/19/2020),8/1/2009,30067,5ASAK274,12/31/9999,2,GEM,NEV,2002
1,DMV Direct (2/19/2020),8/1/2009,30067,5ASAK274,12/31/9999,2,GEM,NEV,2002
1,DMV Direct (2/19/2020),6/1/2009,30067,5ASAG474,12/31/9999,2,GEM,NEV,2002
1,DMV Direct (2/19/2020),10/1/2008,30001,LAEMA246,12/31/9999,8,ZAP,EV,2008
1,DMV Direct (2/19/2020),7/1/2008,30049,LECPT22B,12/31/9999,8,Miles,ZX40ST,2008
1,DMV Direct (2/19/2020),12/1/2005,30063,5ASAJ274,12/31/9999,5,GEM,NEV,2005
1,DMV Direct (2/19/2020),8/1/2004,30067,5ASAK274,12/31/9999,Y,GEM,NEV,2000
1,DMV Direct (2/19/2020),8/1/2004,30067,5ASAK274,12/31/9999,Y,GEM,NEV,2000
1,DMV Direct (2/19/2020),3/1/2004,30025,5ASAJ274,12/31/9999,Y,GEM,NEV,2000
