id,geographic area name,median income (family),median income (nonfamily),year
0500000US45013,"Beaufort County, South Carolina",72128,36311,2017
0500000US45017,"Calhoun County, South Carolina",63818,20489,2017
0500000US45033,"Dillon County, South Carolina",39947,16355,2017
0500000US45081,"Saluda County, South Carolina",46195,22228,2017
0500000US45079,"Richland County, South Carolina",67917,34114,2017
0500000US45039,"Fairfield County, South Carolina",44800,20561,2017
0500000US45049,"Hampton County, South Carolina",44163,19859,2017
0500000US45073,"Oconee County, South Carolina",55851,23822,2017
0500000US45045,"Greenville County, South Carolina",67866,31069,2017
0500000US45057,"Lancaster County, South Carolina",64436,28144,2017
0500000US45035,"Dorchester County, South Carolina",71845,34004,2017
0500000US45041,"Florence County, South Carolina",55491,24824,2017
0500000US45059,"Laurens County, South Carolina",47311,22152,2017
0500000US46071,"Jackson County, South Dakota",40185,24219,2017
0500000US46099,"Minnehaha County, South Dakota",74413,33823,2017
0500000US46003,"Aurora County, South Dakota",71094,39100,2017
0500000US46019,"Butte County, South Dakota",55582,22878,2017
0500000US46031,"Corson County, South Dakota",35580,19444,2017
0500000US46009,"Bon Homme County, South Dakota",67065,28370,2017
0500000US46035,"Davison County, South Dakota",64781,32016,2017
0500000US46045,"Edmunds County, South Dakota",76286,37313,2017
0500000US46015,"Brule County, South Dakota",59068,28214,2017
0500000US46011,"Brookings County, South Dakota",79695,33609,2017
0500000US46021,"Campbell County, South Dakota",76071,30536,2017
0500000US46073,"Jerauld County, South Dakota",62206,31935,2017
0500000US46047,"Fall River County, South Dakota",65813,30724,2017
0500000US46033,"Custer County, South Dakota",67100,31588,2017
0500000US46069,"Hyde County, South Dakota",76053,39091,2017
0500000US46025,"Clark County, South Dakota",64621,28125,2017
0500000US46007,"Bennett County, South Dakota",47319,28750,2017
0500000US46055,"Haakon County, South Dakota",44276,32368,2017
0500000US46117,"Stanley County, South Dakota",71655,36157,2017
0500000US46075,"Jones County, South Dakota",46250,24583,2017
0500000US46053,"Gregory County, South Dakota",58125,22011,2017
0500000US46091,"Marshall County, South Dakota",70096,30897,2017
0500000US46063,"Harding County, South Dakota",70750,39271,2017
0500000US46065,"Hughes County, South Dakota",90236,36379,2017
0500000US46089,"McPherson County, South Dakota",61667,22734,2017
0500000US46095,"Mellette County, South Dakota",34722,17132,2017
0500000US46109,"Roberts County, South Dakota",60114,30609,2017
0500000US46103,"Pennington County, South Dakota",66250,32853,2017
0500000US46057,"Hamlin County, South Dakota",67398,41996,2017
0500000US46049,"Faulk County, South Dakota",78309,27198,2017
0500000US46093,"Meade County, South Dakota",64536,30404,2017
0500000US46051,"Grant County, South Dakota",65260,30259,2017
0500000US46123,"Tripp County, South Dakota",61693,28224,2017
0500000US46107,"Potter County, South Dakota",61346,32802,2017
0500000US46125,"Turner County, South Dakota",70323,27457,2017
0500000US46067,"Hutchinson County, South Dakota",65273,26818,2017
0500000US46013,"Brown County, South Dakota",73439,31476,2017
0500000US46077,"Kingsbury County, South Dakota",68512,30784,2017
0500000US46101,"Moody County, South Dakota",68188,32103,2017
0500000US46105,"Perkins County, South Dakota",65824,28600,2017
0500000US46079,"Lake County, South Dakota",76034,28075,2017
0500000US46081,"Lawrence County, South Dakota",70541,28288,2017
0500000US46121,"Todd County, South Dakota",25597,23555,2017
0500000US46127,"Union County, South Dakota",87842,36653,2017
0500000US46097,"Miner County, South Dakota",62330,28393,2017
0500000US46135,"Yankton County, South Dakota",64625,30324,2017
0500000US46029,"Codington County, South Dakota",71270,31258,2017
0500000US46023,"Charles Mix County, South Dakota",58347,23264,2017
0500000US46129,"Walworth County, South Dakota",66071,29000,2017
0500000US46017,"Buffalo County, South Dakota",34063,16563,2017
0500000US46027,"Clay County, South Dakota",73070,24990,2017
0500000US46037,"Day County, South Dakota",58634,23889,2017
0500000US46061,"Hanson County, South Dakota",75250,27109,2017
0500000US46041,"Dewey County, South Dakota",49583,24952,2017
0500000US46043,"Douglas County, South Dakota",66154,24940,2017
0500000US46087,"McCook County, South Dakota",72500,38083,2017
0500000US46111,"Sanborn County, South Dakota",67621,34107,2017
0500000US46119,"Sully County, South Dakota",73929,41563,2017
0500000US46083,"Lincoln County, South Dakota",91872,42952,2017
0500000US46059,"Hand County, South Dakota",72596,29716,2017
0500000US46085,"Lyman County, South Dakota",52457,33828,2017
0500000US46137,"Ziebach County, South Dakota",33365,33281,2017
0500000US46005,"Beadle County, South Dakota",63207,31875,2017
0500000US46039,"Deuel County, South Dakota",70357,33155,2017
0500000US46115,"Spink County, South Dakota",64858,36094,2017
0500000US46102,"Oglala Lakota County, South Dakota",27847,14668,2017
0500000US47109,"McNairy County, Tennessee",45370,19391,2017
0500000US47135,"Perry County, Tennessee",40966,14492,2017
0500000US47145,"Roane County, Tennessee",59624,24733,2017
0500000US47011,"Bradley County, Tennessee",56944,28045,2017
0500000US47121,"Meigs County, Tennessee",46504,22391,2017
0500000US47063,"Hamblen County, Tennessee",51429,22755,2017
0500000US47075,"Haywood County, Tennessee",46910,17932,2017
0500000US47083,"Houston County, Tennessee",49534,20676,2017
0500000US47119,"Maury County, Tennessee",61930,30065,2017
0500000US47173,"Union County, Tennessee",45842,23051,2017
0500000US47071,"Hardin County, Tennessee",50787,17416,2017
0500000US47125,"Montgomery County, Tennessee",62028,34620,2017
0500000US47043,"Dickson County, Tennessee",58958,25097,2017
0500000US47129,"Morgan County, Tennessee",48952,20189,2017
0500000US47061,"Grundy County, Tennessee",39801,15259,2017
0500000US47123,"Monroe County, Tennessee",45471,19996,2017
0500000US47079,"Henry County, Tennessee",49053,22017,2017
0500000US47029,"Cocke County, Tennessee",41445,20875,2017
0500000US47033,"Crockett County, Tennessee",50599,22020,2017
0500000US47041,"DeKalb County, Tennessee",48641,25120,2017
0500000US47095,"Lake County, Tennessee",47269,14742,2017
0500000US47093,"Knox County, Tennessee",70003,31304,2017
0500000US47101,"Lewis County, Tennessee",46375,21896,2017
0500000US47107,"McMinn County, Tennessee",51445,22306,2017
0500000US47117,"Marshall County, Tennessee",55140,25927,2017
0500000US47131,"Obion County, Tennessee",48378,22652,2017
0500000US47143,"Rhea County, Tennessee",51657,23377,2017
0500000US47151,"Scott County, Tennessee",39990,15933,2017
0500000US47167,"Tipton County, Tennessee",63867,28737,2017
0500000US47001,"Anderson County, Tennessee",59094,25763,2017
0500000US47045,"Dyer County, Tennessee",54334,22147,2017
0500000US47049,"Fentress County, Tennessee",39552,16198,2017
0500000US47053,"Gibson County, Tennessee",51959,21124,2017
0500000US47065,"Hamilton County, Tennessee",68031,29819,2017
0500000US47069,"Hardeman County, Tennessee",45084,17956,2017
0500000US47105,"Loudon County, Tennessee",62697,31065,2017
0500000US47139,"Polk County, Tennessee",49237,24167,2017
0500000US47149,"Rutherford County, Tennessee",73719,37202,2017
0500000US47159,"Smith County, Tennessee",52938,24942,2017
0500000US47185,"White County, Tennessee",45242,18816,2017
0500000US47189,"Wilson County, Tennessee",76913,35112,2017
0500000US47163,"Sullivan County, Tennessee",55021,24436,2017
0500000US47171,"Unicoi County, Tennessee",45194,19712,2017
0500000US47015,"Cannon County, Tennessee",57462,24785,2017
0500000US47031,"Coffee County, Tennessee",57262,25084,2017
0500000US47047,"Fayette County, Tennessee",68159,24797,2017
0500000US47177,"Warren County, Tennessee",48491,20598,2017
0500000US47179,"Washington County, Tennessee",56726,26010,2017
0500000US47183,"Weakley County, Tennessee",49260,21270,2017
0500000US47005,"Benton County, Tennessee",48109,18341,2017
0500000US47007,"Bledsoe County, Tennessee",49375,20252,2017
0500000US47013,"Campbell County, Tennessee",44074,16752,2017
0500000US47067,"Hancock County, Tennessee",40889,17143,2017
0500000US47073,"Hawkins County, Tennessee",48913,21875,2017
0500000US47091,"Johnson County, Tennessee",38694,17480,2017
0500000US47103,"Lincoln County, Tennessee",50679,26092,2017
0500000US47111,"Macon County, Tennessee",42037,19481,2017
0500000US47127,"Moore County, Tennessee",61854,25556,2017
0500000US47147,"Robertson County, Tennessee",64489,31832,2017
0500000US47051,"Franklin County, Tennessee",54141,24470,2017
0500000US47009,"Blount County, Tennessee",63557,28419,2017
0500000US47021,"Cheatham County, Tennessee",68399,33483,2017
0500000US47019,"Carter County, Tennessee",43898,18839,2017
0500000US47057,"Grainger County, Tennessee",49613,23676,2017
0500000US47055,"Giles County, Tennessee",53957,23857,2017
0500000US47097,"Lauderdale County, Tennessee",43468,21206,2017
0500000US47099,"Lawrence County, Tennessee",49060,21305,2017
0500000US47113,"Madison County, Tennessee",56038,27255,2017
0500000US47115,"Marion County, Tennessee",55515,19777,2017
0500000US47133,"Overton County, Tennessee",45324,18353,2017
0500000US47137,"Pickett County, Tennessee",45141,21176,2017
0500000US47165,"Sumner County, Tennessee",72529,34712,2017
0500000US47181,"Wayne County, Tennessee",42974,15721,2017
0500000US47169,"Trousdale County, Tennessee",53703,25694,2017
0500000US47187,"Williamson County, Tennessee",115835,49011,2017
0500000US47003,"Bedford County, Tennessee",51980,26073,2017
0500000US47027,"Clay County, Tennessee",41056,15229,2017
0500000US47059,"Greene County, Tennessee",48062,21840,2017
0500000US47035,"Cumberland County, Tennessee",49230,23681,2017
0500000US47157,"Shelby County, Tennessee",61252,31239,2017
0500000US47175,"Van Buren County, Tennessee",51014,21607,2017
0500000US47025,"Claiborne County, Tennessee",45217,16627,2017
0500000US47077,"Henderson County, Tennessee",52689,22896,2017
0500000US47081,"Hickman County, Tennessee",47238,21091,2017
0500000US47085,"Humphreys County, Tennessee",51352,25182,2017
0500000US47089,"Jefferson County, Tennessee",54591,21722,2017
0500000US47141,"Putnam County, Tennessee",51927,20318,2017
0500000US47153,"Sequatchie County, Tennessee",57397,30114,2017
0500000US47155,"Sevier County, Tennessee",53774,26233,2017
0500000US47161,"Stewart County, Tennessee",55833,24556,2017
0500000US47017,"Carroll County, Tennessee",52139,19388,2017
0500000US47023,"Chester County, Tennessee",51852,25417,2017
0500000US47039,"Decatur County, Tennessee",44816,17361,2017
0500000US47037,"Davidson County, Tennessee",65272,41018,2017
0500000US47087,"Jackson County, Tennessee",44076,16135,2017
0500000US48097,"Cooke County, Texas",69918,32601,2017
0500000US48107,"Crosby County, Texas",45625,21917,2017
0500000US48115,"Dawson County, Texas",52310,21321,2017
0500000US48151,"Fisher County, Texas",62125,27341,2017
0500000US48131,"Duval County, Texas",40625,19451,2017
0500000US48051,"Burleson County, Texas",63589,30664,2017
0500000US48031,"Blanco County, Texas",64830,36045,2017
0500000US48241,"Jasper County, Texas",58059,20493,2017
0500000US48245,"Jefferson County, Texas",57730,28020,2017
0500000US48271,"Kinney County, Texas",58696,19082,2017
0500000US48359,"Oldham County, Texas",75347,26250,2017
0500000US48117,"Deaf Smith County, Texas",59665,29588,2017
0500000US48167,"Galveston County, Texas",81498,35173,2017
0500000US48233,"Hutchinson County, Texas",61890,26188,2017
0500000US48477,"Washington County, Texas",66861,32917,2017
0500000US48103,"Crane County, Texas",75242,30417,2017
0500000US48281,"Lampasas County, Texas",66662,26612,2017
0500000US48307,"McCulloch County, Texas",53564,26713,2017
0500000US48319,"Mason County, Texas",59398,26921,2017
0500000US48141,"El Paso County, Texas",48308,26732,2017
0500000US48283,"La Salle County, Texas",49342,17792,2017
0500000US48393,"Roberts County, Texas",86250,60750,2017
0500000US48443,"Terrell County, Texas",41500,17656,2017
0500000US48457,"Tyler County, Texas",60079,21122,2017
0500000US48463,"Uvalde County, Texas",52799,22750,2017
0500000US48483,"Wheeler County, Texas",57339,35125,2017
0500000US48037,"Bowie County, Texas",57711,24048,2017
0500000US48009,"Archer County, Texas",77962,25513,2017
0500000US48043,"Brewster County, Texas",53553,25469,2017
0500000US48263,"Kent County, Texas",75625,33125,2017
0500000US48215,"Hidalgo County, Texas",40925,20310,2017
0500000US48423,"Smith County, Texas",62850,29607,2017
0500000US48143,"Erath County, Texas",61555,21880,2017
0500000US48039,"Brazoria County, Texas",88389,40934,2017
0500000US48425,"Somervell County, Texas",59070,23388,2017
0500000US48105,"Crockett County, Texas",66218,20593,2017
0500000US48199,"Hardin County, Texas",71848,25977,2017
0500000US48207,"Haskell County, Texas",52004,21063,2017
0500000US48227,"Howard County, Texas",60440,30374,2017
0500000US48289,"Leon County, Texas",56667,28263,2017
0500000US48333,"Mills County, Texas",58811,23636,2017
0500000US48337,"Montague County, Texas",52159,25680,2017
0500000US48351,"Newton County, Texas",51371,19602,2017
0500000US48345,"Motley County, Texas",58167,19492,2017
0500000US48129,"Donley County, Texas",55673,26139,2017
0500000US48013,"Atascosa County, Texas",59229,29864,2017
0500000US48083,"Coleman County, Texas",46288,24620,2017
0500000US48353,"Nolan County, Texas",56859,24017,2017
0500000US48229,"Hudspeth County, Texas",27888,19219,2017
0500000US48325,"Medina County, Texas",69840,26850,2017
0500000US48475,"Ward County, Texas",76033,27634,2017
0500000US48213,"Henderson County, Texas",54818,24409,2017
0500000US48203,"Harrison County, Texas",59034,25885,2017
0500000US48365,"Panola County, Texas",57568,26659,2017
0500000US48389,"Reeves County, Texas",59606,25368,2017
0500000US48403,"Sabine County, Texas",41513,27517,2017
0500000US48421,"Sherman County, Texas",62434,26667,2017
0500000US48437,"Swisher County, Texas",46750,17181,2017
0500000US48231,"Hunt County, Texas",62590,24355,2017
0500000US48063,"Camp County, Texas",51463,27210,2017
0500000US48195,"Hansford County, Texas",41053,32125,2017
0500000US48187,"Guadalupe County, Texas",75855,37228,2017
0500000US48327,"Menard County, Texas",51953,21985,2017
0500000US48277,"Lamar County, Texas",53337,22263,2017
0500000US48125,"Dickens County, Texas",55341,19875,2017
0500000US48287,"Lee County, Texas",66073,23567,2017
0500000US48439,"Tarrant County, Texas",74189,39817,2017
0500000US48001,"Anderson County, Texas",52611,23259,2017
0500000US48149,"Fayette County, Texas",68222,22446,2017
0500000US48491,"Williamson County, Texas",93076,47774,2017
0500000US48267,"Kimble County, Texas",48523,23990,2017
0500000US48373,"Polk County, Texas",54286,25889,2017
0500000US48391,"Refugio County, Texas",59659,24760,2017
0500000US48077,"Clay County, Texas",61964,26875,2017
0500000US48205,"Hartley County, Texas",68464,25463,2017
0500000US48217,"Hill County, Texas",57527,24713,2017
0500000US48293,"Limestone County, Texas",50967,23742,2017
0500000US48347,"Nacogdoches County, Texas",55094,21740,2017
0500000US48369,"Parmer County, Texas",54051,30329,2017
0500000US48367,"Parker County, Texas",82185,36468,2017
0500000US48377,"Presidio County, Texas",34719,12289,2017
0500000US48467,"Van Zandt County, Texas",59047,26292,2017
0500000US48055,"Caldwell County, Texas",59779,29676,2017
0500000US48487,"Wilbarger County, Texas",53070,21451,2017
0500000US48317,"Martin County, Texas",82844,32907,2017
0500000US48383,"Reagan County, Texas",75066,50643,2017
0500000US48387,"Red River County, Texas",44601,21236,2017
0500000US48465,"Val Verde County, Texas",51421,23804,2017
0500000US48109,"Culberson County, Texas",40337,18490,2017
0500000US48135,"Ector County, Texas",67578,37057,2017
0500000US48169,"Garza County, Texas",56637,25313,2017
0500000US48173,"Glasscock County, Texas",64545,-,2017
0500000US48185,"Grimes County, Texas",57291,24338,2017
0500000US48453,"Travis County, Texas",87167,49177,2017
0500000US48085,"Collin County, Texas",105954,50816,2017
0500000US48005,"Angelina County, Texas",53511,22560,2017
0500000US48399,"Runnels County, Texas",50677,22988,2017
0500000US48407,"San Jacinto County, Texas",56148,23232,2017
0500000US48435,"Sutton County, Texas",61855,31324,2017
0500000US48451,"Tom Green County, Texas",63484,30294,2017
0500000US48459,"Upshur County, Texas",62906,23785,2017
0500000US48501,"Yoakum County, Texas",69366,26493,2017
0500000US48189,"Hale County, Texas",52269,23871,2017
0500000US48419,"Shelby County, Texas",47094,20676,2017
0500000US48469,"Victoria County, Texas",64966,36011,2017
0500000US48473,"Waller County, Texas",68997,32122,2017
0500000US48481,"Wharton County, Texas",57463,26117,2017
0500000US48485,"Wichita County, Texas",58299,27510,2017
0500000US48087,"Collingsworth County, Texas",52927,25170,2017
0500000US48101,"Cottle County, Texas",44500,16250,2017
0500000US48209,"Hays County, Texas",80194,34337,2017
0500000US48279,"Lamb County, Texas",52561,26000,2017
0500000US48295,"Lipscomb County, Texas",72500,30833,2017
0500000US48301,"Loving County, Texas",93125,32500,2017
0500000US48321,"Matagorda County, Texas",55196,22037,2017
0500000US48371,"Pecos County, Texas",69861,25585,2017
0500000US48395,"Robertson County, Texas",58966,27606,2017
0500000US48397,"Rockwall County, Texas",103778,43977,2017
0500000US48401,"Rusk County, Texas",56273,25116,2017
0500000US48493,"Wilson County, Texas",82157,35397,2017
0500000US48033,"Borden County, Texas",82250,52750,2017
0500000US48219,"Hockley County, Texas",58972,25029,2017
0500000US48315,"Marion County, Texas",50383,21689,2017
0500000US48323,"Maverick County, Texas",42487,14566,2017
0500000US48329,"Midland County, Texas",89196,46096,2017
0500000US48181,"Grayson County, Texas",65917,26866,2017
0500000US48297,"Live Oak County, Texas",60750,28966,2017
0500000US48299,"Llano County, Texas",62686,26949,2017
0500000US48363,"Palo Pinto County, Texas",54080,27706,2017
0500000US48147,"Fannin County, Texas",59472,24038,2017
0500000US48441,"Taylor County, Texas",60013,29084,2017
0500000US48447,"Throckmorton County, Texas",58214,15000,2017
0500000US48455,"Trinity County, Texas",42838,21849,2017
0500000US48471,"Walker County, Texas",60442,23586,2017
0500000US48499,"Wood County, Texas",55631,22841,2017
0500000US48019,"Bandera County, Texas",67904,32917,2017
0500000US48007,"Aransas County, Texas",57957,24679,2017
0500000US48075,"Childress County, Texas",59583,25597,2017
0500000US48079,"Cochran County, Texas",52222,17386,2017
0500000US48255,"Karnes County, Texas",64250,33689,2017
0500000US48123,"DeWitt County, Texas",65600,19755,2017
0500000US48041,"Brazos County, Texas",64743,26162,2017
0500000US48059,"Callahan County, Texas",57462,18929,2017
0500000US48067,"Cass County, Texas",51312,21200,2017
0500000US48165,"Gaines County, Texas",63021,29949,2017
0500000US48183,"Gregg County, Texas",57003,29296,2017
0500000US48081,"Coke County, Texas",58750,18598,2017
0500000US48091,"Comal County, Texas",85829,41031,2017
0500000US48099,"Coryell County, Texas",57731,30615,2017
0500000US48211,"Hemphill County, Texas",72500,31795,2017
0500000US48225,"Houston County, Texas",44092,17977,2017
0500000US48341,"Moore County, Texas",58283,35786,2017
0500000US48349,"Navarro County, Texas",52377,24960,2017
0500000US48375,"Potter County, Texas",50274,26444,2017
0500000US48405,"San Augustine County, Texas",48694,17346,2017
0500000US48415,"Scurry County, Texas",68688,32167,2017
0500000US48179,"Gray County, Texas",60186,27325,2017
0500000US48313,"Madison County, Texas",56420,26066,2017
0500000US48303,"Lubbock County, Texas",62147,29758,2017
0500000US48237,"Jack County, Texas",68059,30000,2017
0500000US48257,"Kaufman County, Texas",73609,32446,2017
0500000US48259,"Kendall County, Texas",94897,42432,2017
0500000US48035,"Bosque County, Texas",56282,25561,2017
0500000US48153,"Floyd County, Texas",52866,25500,2017
0500000US48029,"Bexar County, Texas",63323,35348,2017
0500000US48417,"Shackelford County, Texas",56953,20962,2017
0500000US48427,"Starr County, Texas",30558,13240,2017
0500000US48433,"Stonewall County, Texas",79643,17727,2017
0500000US48461,"Upton County, Texas",67533,28906,2017
0500000US48021,"Bastrop County, Texas",69530,31401,2017
0500000US48049,"Brown County, Texas",54513,23671,2017
0500000US48191,"Hall County, Texas",37647,20300,2017
0500000US48025,"Bee County, Texas",48242,29158,2017
0500000US48159,"Franklin County, Texas",60750,21036,2017
0500000US48163,"Frio County, Texas",45124,18036,2017
0500000US48017,"Bailey County, Texas",48281,30515,2017
0500000US48071,"Chambers County, Texas",90360,28472,2017
0500000US48023,"Baylor County, Texas",50607,23750,2017
0500000US48027,"Bell County, Texas",60751,34971,2017
0500000US48061,"Cameron County, Texas",40627,18507,2017
0500000US48121,"Denton County, Texas",98798,45007,2017
0500000US48113,"Dallas County, Texas",60410,41028,2017
0500000US48177,"Gonzales County, Texas",58404,24418,2017
0500000US48265,"Kerr County, Texas",59631,31410,2017
0500000US48305,"Lynn County, Texas",53808,24153,2017
0500000US48311,"McMullen County, Texas",75729,-,2017
0500000US48503,"Young County, Texas",58048,24205,2017
0500000US48505,"Zapata County, Texas",39771,16453,2017
0500000US48251,"Johnson County, Texas",68646,33075,2017
0500000US48221,"Hood County, Texas",72261,31431,2017
0500000US48223,"Hopkins County, Texas",57257,27999,2017
0500000US48357,"Ochiltree County, Texas",58555,29966,2017
0500000US48269,"King County, Texas",75000,45536,2017
0500000US48089,"Colorado County, Texas",65082,25355,2017
0500000US48409,"San Patricio County, Texas",59901,29640,2017
0500000US48379,"Rains County, Texas",60202,21472,2017
0500000US48381,"Randall County, Texas",81653,37084,2017
0500000US48385,"Real County, Texas",50052,18603,2017
0500000US48411,"San Saba County, Texas",51992,19643,2017
0500000US48413,"Schleicher County, Texas",72143,19537,2017
0500000US48431,"Sterling County, Texas",68348,25800,2017
0500000US48507,"Zavala County, Texas",32000,14190,2017
0500000US48057,"Calhoun County, Texas",68459,30015,2017
0500000US48065,"Carson County, Texas",79333,34655,2017
0500000US48275,"Knox County, Texas",57885,22361,2017
0500000US48309,"McLennan County, Texas",59078,24686,2017
0500000US48073,"Cherokee County, Texas",52658,24595,2017
0500000US48095,"Concho County, Texas",60152,24010,2017
0500000US48119,"Delta County, Texas",52862,25799,2017
0500000US48137,"Edwards County, Texas",62885,16250,2017
0500000US48133,"Eastland County, Texas",44022,20999,2017
0500000US48253,"Jones County, Texas",60563,21220,2017
0500000US48155,"Foard County, Texas",53958,22500,2017
0500000US48161,"Freestone County, Texas",55243,22654,2017
0500000US48175,"Goliad County, Texas",68319,20398,2017
0500000US48193,"Hamilton County, Texas",60586,21543,2017
0500000US48335,"Mitchell County, Texas",66688,30351,2017
0500000US48449,"Titus County, Texas",50943,26650,2017
0500000US48045,"Briscoe County, Texas",52188,21563,2017
0500000US48285,"Lavaca County, Texas",62220,25625,2017
0500000US48291,"Liberty County, Texas",57639,23506,2017
0500000US48243,"Jeff Davis County, Texas",59960,22821,2017
0500000US48247,"Jim Hogg County, Texas",42167,14416,2017
0500000US48249,"Jim Wells County, Texas",52205,18531,2017
0500000US48339,"Montgomery County, Texas",87145,41401,2017
0500000US48111,"Dallam County, Texas",53207,34286,2017
0500000US48127,"Dimmit County, Texas",37685,15646,2017
0500000US48479,"Webb County, Texas",43513,22938,2017
0500000US48157,"Fort Bend County, Texas",104240,51817,2017
0500000US48011,"Armstrong County, Texas",86389,26923,2017
0500000US48069,"Castro County, Texas",49707,25327,2017
0500000US48445,"Terry County, Texas",47252,24287,2017
0500000US48331,"Milam County, Texas",54688,23673,2017
0500000US48093,"Comanche County, Texas",49167,26420,2017
0500000US48145,"Falls County, Texas",50601,20762,2017
0500000US48047,"Brooks County, Texas",28029,16125,2017
0500000US48015,"Austin County, Texas",77360,26418,2017
0500000US48261,"Kenedy County, Texas",36111,23750,2017
0500000US48355,"Nueces County, Texas",62922,31204,2017
0500000US48197,"Hardeman County, Texas",52500,16295,2017
0500000US48497,"Wise County, Texas",66886,37356,2017
0500000US48235,"Irion County, Texas",83810,22000,2017
0500000US48273,"Kleberg County, Texas",54284,20634,2017
0500000US48489,"Willacy County, Texas",31361,14324,2017
0500000US48139,"Ellis County, Texas",77682,36959,2017
0500000US48239,"Jackson County, Texas",70902,38271,2017
0500000US48343,"Morris County, Texas",51788,23203,2017
0500000US48361,"Orange County, Texas",64150,30468,2017
0500000US48429,"Stephens County, Texas",54808,27662,2017
0500000US48495,"Winkler County, Texas",62097,29792,2017
0500000US48201,"Harris County, Texas",66136,40747,2017
0500000US48003,"Andrews County, Texas",79260,37708,2017
0500000US48053,"Burnet County, Texas",66631,28223,2017
0500000US48171,"Gillespie County, Texas",69355,30170,2017
0500000US49027,"Millard County, Utah",64715,29375,2017
0500000US49025,"Kane County, Utah",69425,30914,2017
0500000US49043,"Summit County, Utah",107293,54157,2017
0500000US49019,"Grand County, Utah",58945,30463,2017
0500000US49031,"Piute County, Utah",51458,28875,2017
0500000US49033,"Rich County, Utah",63370,26458,2017
0500000US49051,"Wasatch County, Utah",83289,48170,2017
0500000US49001,"Beaver County, Utah",63107,28476,2017
0500000US49003,"Box Elder County, Utah",65125,34305,2017
0500000US49021,"Iron County, Utah",56260,25062,2017
0500000US49039,"Sanpete County, Utah",58548,24226,2017
0500000US49041,"Sevier County, Utah",59196,20319,2017
0500000US49049,"Utah County, Utah",73543,36088,2017
0500000US49057,"Weber County, Utah",71359,34165,2017
0500000US49045,"Tooele County, Utah",72524,37506,2017
0500000US49053,"Washington County, Utah",62732,30893,2017
0500000US49013,"Duchesne County, Utah",69389,27102,2017
0500000US49037,"San Juan County, Utah",50721,18721,2017
0500000US49035,"Salt Lake County, Utah",78828,41403,2017
0500000US49047,"Uintah County, Utah",73914,38190,2017
0500000US49009,"Daggett County, Utah",93583,-,2017
0500000US49011,"Davis County, Utah",83850,40999,2017
0500000US49055,"Wayne County, Utah",59000,18088,2017
0500000US49007,"Carbon County, Utah",60024,25589,2017
0500000US49015,"Emery County, Utah",65094,24107,2017
0500000US49029,"Morgan County, Utah",91542,38750,2017
0500000US49005,"Cache County, Utah",62971,30801,2017
0500000US49017,"Garfield County, Utah",63389,26205,2017
0500000US49023,"Juab County, Utah",59940,27250,2017
0500000US50021,"Rutland County, Vermont",67291,30122,2017
0500000US50019,"Orleans County, Vermont",56299,25646,2017
0500000US50013,"Grand Isle County, Vermont",77222,36346,2017
0500000US50017,"Orange County, Vermont",70070,35372,2017
0500000US50007,"Chittenden County, Vermont",91080,42130,2017
0500000US50015,"Lamoille County, Vermont",67639,32926,2017
0500000US50027,"Windsor County, Vermont",74662,30573,2017
0500000US50011,"Franklin County, Vermont",76898,31584,2017
0500000US50005,"Caledonia County, Vermont",62734,29064,2017
0500000US50025,"Windham County, Vermont",66759,31449,2017
0500000US50003,"Bennington County, Vermont",65812,33351,2017
0500000US50001,"Addison County, Vermont",75970,34681,2017
0500000US50009,"Essex County, Vermont",48500,19683,2017
0500000US50023,"Washington County, Vermont",75610,36009,2017
0500000US51087,"Henrico County, Virginia",83348,42190,2017
0500000US51089,"Henry County, Virginia",45195,21632,2017
0500000US51099,"King George County, Virginia",94005,49268,2017
0500000US51101,"King William County, Virginia",74105,43600,2017
0500000US51103,"Lancaster County, Virginia",67426,25161,2017
0500000US51105,"Lee County, Virginia",46445,16123,2017
0500000US51109,"Louisa County, Virginia",70005,31307,2017
0500000US51115,"Mathews County, Virginia",66722,38990,2017
0500000US51119,"Middlesex County, Virginia",60343,28510,2017
0500000US51147,"Prince Edward County, Virginia",55956,26132,2017
0500000US51149,"Prince George County, Virginia",81226,41222,2017
0500000US51159,"Richmond County, Virginia",53247,28159,2017
0500000US51165,"Rockingham County, Virginia",66078,34495,2017
0500000US51169,"Scott County, Virginia",50317,21214,2017
0500000US51177,"Spotsylvania County, Virginia",91899,48735,2017
0500000US51181,"Surry County, Virginia",61207,32303,2017
0500000US51011,"Appomattox County, Virginia",66409,22778,2017
0500000US51043,"Clarke County, Virginia",94496,32962,2017
0500000US51067,"Franklin County, Virginia",63251,24892,2017
0500000US51097,"King and Queen County, Virginia",57069,36450,2017
0500000US51117,"Mecklenburg County, Virginia",54582,23070,2017
0500000US51121,"Montgomery County, Virginia",77543,28838,2017
0500000US51127,"New Kent County, Virginia",89832,38798,2017
0500000US51015,"Augusta County, Virginia",70096,33041,2017
0500000US51049,"Cumberland County, Virginia",59538,27088,2017
0500000US51051,"Dickenson County, Virginia",40071,15217,2017
0500000US51075,"Goochland County, Virginia",102640,35319,2017
0500000US51083,"Halifax County, Virginia",55478,19449,2017
0500000US51107,"Loudoun County, Virginia",146662,78457,2017
0500000US51113,"Madison County, Virginia",58071,34446,2017
0500000US51153,"Prince William County, Virginia",111606,64206,2017
0500000US51161,"Roanoke County, Virginia",77475,36541,2017
