count,county,county geoid,registration year,state
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
13852,Los Angeles County,6037.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
27,Madera County,6039.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
946,Marin County,6041.0,2013.0,CA
5,Mariposa County,6043.0,2013.0,CA
5,Mariposa County,6043.0,2013.0,CA
5,Mariposa County,6043.0,2013.0,CA
5,Mariposa County,6043.0,2013.0,CA
5,Mariposa County,6043.0,2013.0,CA
5,Mariposa County,6043.0,2013.0,CA
5,Mariposa County,6043.0,2013.0,CA
5,Mariposa County,6043.0,2013.0,CA
5,Mariposa County,6043.0,2013.0,CA
5,Mariposa County,6043.0,2013.0,CA
5,Mariposa County,6043.0,2013.0,CA
5,Mariposa County,6043.0,2013.0,CA
5,Mariposa County,6043.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
43,Mendocino County,6045.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
39,Merced County,6047.0,2013.0,CA
1,Mono County,6051.0,2013.0,CA
1,Mono County,6051.0,2013.0,CA
1,Mono County,6051.0,2013.0,CA
1,Mono County,6051.0,2013.0,CA
1,Mono County,6051.0,2013.0,CA
1,Mono County,6051.0,2013.0,CA
1,Mono County,6051.0,2013.0,CA
1,Mono County,6051.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
211,Monterey County,6053.0,2013.0,CA
210,Napa County,6055.0,2013.0,CA
210,Napa County,6055.0,2013.0,CA
210,Napa County,6055.0,2013.0,CA
210,Napa County,6055.0,2013.0,CA
210,Napa County,6055.0,2013.0,CA
210,Napa County,6055.0,2013.0,CA
210,Napa County,6055.0,2013.0,CA
210,Napa County,6055.0,2013.0,CA
210,Napa County,6055.0,2013.0,CA
210,Napa County,6055.0,2013.0,CA
210,Napa County,6055.0,2013.0,CA
210,Napa County,6055.0,2013.0,CA
210,Napa County,6055.0,2013.0,CA
210,Napa County,6055.0,2013.0,CA
210,Napa County,6055.0,2013.0,CA
210,Napa County,6055.0,2013.0,CA
52,Nevada County,6057.0,2013.0,CA
52,Nevada County,6057.0,2013.0,CA
52,Nevada County,6057.0,2013.0,CA
52,Nevada County,6057.0,2013.0,CA
52,Nevada County,6057.0,2013.0,CA
52,Nevada County,6057.0,2013.0,CA
52,Nevada County,6057.0,2013.0,CA
52,Nevada County,6057.0,2013.0,CA
52,Nevada County,6057.0,2013.0,CA
52,Nevada County,6057.0,2013.0,CA
52,Nevada County,6057.0,2013.0,CA
52,Nevada County,6057.0,2013.0,CA
52,Nevada County,6057.0,2013.0,CA
52,Nevada County,6057.0,2013.0,CA
52,Nevada County,6057.0,2013.0,CA
52,Nevada County,6057.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
6107,Orange County,6059.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
387,Placer County,6061.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
3,Plumas County,6063.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1299,Riverside County,6065.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
